# provenance: campaign=B sarimax_commit=not_recorded sarimax_tree=not_recorded julia=not_recorded platform=Windows-x86_64 source_file=objetivos_penal.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: series,T,celula,p,d,q,P,D,Q,smape,mase,max_coef,prev_neg,tempo,status
series,T,cell,p,d,q,P,D,Q,smape,mase,max_coef,forecast_negative,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
10760,306,"huber_pen",0,1,1,0,1,1,1.3421,0.6002,0.6949,0,171.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
24463,432,"mae_pen",0,1,1,2,0,0,2.7349,1.4772,0.2702,0,245.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
25346,202,"ridge_pen",0,1,1,0,0,0,6.5498,0.8524,0.3223,0,4.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
22555,306,"ridge_pen",0,1,1,0,1,2,1.2571,0.9467,0.5727,0,18.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
5659,352,"ridge_pen",2,0,2,0,1,1,0.9446,0.4532,0.7597,0,35.71,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
32365,68,"mae_pen",0,1,1,0,0,0,48.6649,3.1738,0.6874,0,4.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
44593,206,"ridge_pen",0,1,0,0,0,0,1.4516,0.2378,0.0,0,8.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
32231,82,"huber_pen",0,0,2,0,0,0,17.2254,1.3372,0.7078,0,10.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
38710,65,"mae_pen",0,0,0,0,0,1,44.6243,0.9655,0.3449,0,4.18,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31065,274,"mae_pen",1,1,1,0,0,1,77.3555,1.9196,0.928,0,197.11,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
47638,66,"huber_pen",0,1,2,0,0,0,24.9972,1.2776,0.7244,0,7.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21174,186,"huber_pen",2,1,2,1,0,1,0.87,0.7291,0.8616,0,433.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
32749,175,"ridge_pen",1,0,0,0,1,1,24.4006,2.0003,0.8222,0,5.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20677,69,"ridge_pen",0,1,1,0,0,1,35.9063,0.7332,0.8399,0,1.26,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
19434,69,"ridge_pen",2,1,1,0,0,1,3.53,0.1267,0.8238,0,4.07,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28034,127,"huber_pen",0,1,0,0,0,0,0.4172,0.1477,0.0,0,22.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20081,69,"ridge_pen",1,1,1,0,0,0,14.2466,0.2541,0.6779,0,1.67,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7547,104,"huber_pen",3,1,2,0,0,0,102.7517,1.1788,2.3129,1,83.21,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
29220,306,"mae_pen",1,2,1,1,0,1,0.6103,0.1134,0.97,0,215.89,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
24707,256,"mae_pen",0,0,0,0,1,1,21.3178,0.8157,0.8781,0,47.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
42245,74,"huber_pen",0,1,0,0,0,0,11.6665,0.9342,0.0,0,5.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
33111,82,"mae_pen",0,1,1,0,0,1,14.573,1.0346,0.6712,0,13.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
43098,175,"huber_pen",2,1,1,1,1,0,24.1177,1.5388,0.8154,0,99.26,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1341,918,"mae_pen",1,0,0,1,1,1,0.9016,0.5813,0.9866,0,1182.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
43841,317,"ridge_pen",1,2,1,0,0,1,1.8466,0.4467,0.8616,0,22.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
39584,70,"huber_pen",1,0,0,1,0,0,40.223,0.6455,0.906,0,24.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
22933,306,"huber_pen",2,1,0,2,0,2,0.8646,0.4096,0.4155,0,396.15,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
30991,428,"huber_pen",3,1,2,0,0,1,8.0366,1.932,1.8459,0,1426.33,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
6527,499,"huber_pen",1,1,0,2,0,0,5.1393,0.9919,0.1162,0,632.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
3692,432,"ridge_pen",3,1,1,2,0,1,2.9242,1.2289,0.6283,0,59.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28645,234,"ridge_pen",0,1,0,1,0,1,1.5663,0.3879,0.5626,0,7.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1862,126,"mae_pen",0,1,0,0,1,1,1.8369,0.3308,0.5707,0,6.06,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
41620,365,"huber_pen",0,1,1,1,0,1,13.9338,1.1644,0.85,0,545.4,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
30200,306,"huber_pen",0,1,0,1,0,1,1.2548,0.2305,0.6453,0,358.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31515,514,"ridge_pen",3,1,3,2,0,0,22.605,1.9613,0.3855,0,169.49,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11937,306,"mae_pen",1,0,1,0,1,2,2.4035,1.2707,0.9796,0,131.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
4022,289,"ridge_pen",0,1,3,0,1,2,0.4727,0.5175,0.6649,0,17.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
33583,415,"ridge_pen",1,1,1,0,0,2,3.0516,0.1313,0.6081,0,29.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
38600,142,"mae_pen",0,1,0,0,0,0,0.1662,0.0341,0.0,0,6.74,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
19601,69,"huber_pen",2,1,1,0,0,2,4.1155,0.1069,0.8563,0,21.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
14403,399,"mae_pen",0,2,0,0,0,1,4.7231,1.2889,0.0933,0,80.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
47657,66,"ridge_pen",0,0,1,0,0,0,49.6941,0.792,0.2208,0,0.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
40391,158,"ridge_pen",0,1,0,1,0,0,14.4021,1.4177,0.3528,0,4.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
39226,213,"mae_pen",1,1,1,0,0,2,9.3829,0.4672,0.6654,0,109.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
22555,306,"mae_pen",0,1,1,0,1,2,1.3274,0.9992,0.5111,0,55.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23084,306,"huber_pen",0,1,1,0,1,1,2.2029,0.8824,0.7707,0,180.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
6737,282,"mae_pen",0,1,0,0,0,2,5.654,1.0948,0.1814,0,66.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
9960,69,"huber_pen",0,1,0,0,0,0,20.0645,0.4501,0.0,0,4.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23937,450,"mae_pen",0,1,2,1,0,1,3.5808,1.2174,0.8411,0,341.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28759,234,"huber_pen",0,1,0,0,1,0,0.2593,0.1546,0.0,0,45.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28220,234,"mae_pen",0,1,1,2,0,2,3.7611,1.7979,0.4937,0,64.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23892,450,"ridge_pen",1,1,1,2,0,1,1.1899,0.5029,0.5658,0,76.28,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
41103,245,"huber_pen",0,1,0,0,0,2,2.3224,0.3092,0.3799,0,136.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37654,175,"ridge_pen",0,2,2,0,0,0,1.4895,0.3136,0.5744,0,11.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23460,306,"ridge_pen",0,1,2,2,0,1,0.8652,0.5322,0.4981,0,34.28,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46883,67,"mae_pen",1,0,0,0,0,0,27.8741,0.4443,0.3014,0,3.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1213,306,"huber_pen",0,1,2,0,1,2,0.8727,0.4666,0.6186,0,314.75,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13781,198,"mae_pen",0,1,0,0,0,0,8.2301,0.7283,0.0,0,11.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
4075,504,"huber_pen",4,1,5,0,0,2,8.6468,1.8727,0.7768,0,2715.27,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
46495,72,"ridge_pen",0,1,1,0,0,0,14.2205,1.0707,0.5375,0,1.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
5938,168,"ridge_pen",2,1,0,1,0,0,35.8985,0.8553,0.6545,0,11.21,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10952,306,"ridge_pen",0,1,0,2,0,0,2.8994,0.7064,0.1717,0,13.96,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
34099,91,"mae_pen",2,0,0,0,1,1,32.3107,1.4453,0.592,0,8.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
19733,69,"huber_pen",0,1,2,0,0,2,7.2658,0.1858,1.3667,0,25.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
5445,289,"mae_pen",1,1,1,1,0,1,9.986,1.0901,0.7863,0,292.96,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
35153,175,"ridge_pen",1,0,2,1,1,2,11.2322,1.8646,0.3528,0,6.81,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
32084,69,"mae_pen",2,2,2,0,0,0,20.0849,0.3971,1.586,0,4.93,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
31977,268,"mae_pen",1,1,2,0,0,0,8.6897,0.7804,0.8283,0,141.14,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18990,69,"ridge_pen",1,1,0,0,0,1,38.7693,1.0308,0.3322,0,1.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1258,330,"ridge_pen",3,1,0,0,1,2,6.0198,0.2551,0.6088,0,26.26,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1069,306,"ridge_pen",2,1,1,1,1,0,0.8318,0.4616,0.4242,0,20.29,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
33391,82,"ridge_pen",2,1,0,0,0,0,64.9025,1.0751,0.7087,0,4.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13036,306,"huber_pen",3,0,2,2,1,1,1.6587,0.7153,2.5808,0,395.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10601,127,"ridge_pen",0,1,1,1,1,0,5.2443,0.575,0.4352,0,2.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20167,69,"mae_pen",0,2,4,1,0,0,24.0861,0.8212,0.8548,0,9.09,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
205,79,"huber_pen",2,1,2,0,0,0,3.5096,0.536,1.6147,0,36.14,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
14456,150,"ridge_pen",0,1,2,1,0,0,14.8728,1.1097,0.5516,0,6.04,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37954,306,"huber_pen",2,1,1,0,1,1,0.6712,0.3562,1.0565,0,454.83,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
29079,306,"ridge_pen",0,1,1,1,0,0,0.6343,0.1678,0.3707,0,19.12,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
45268,74,"mae_pen",1,2,1,0,0,1,8.8299,0.8701,0.8442,0,6.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
43993,69,"ridge_pen",0,1,0,1,0,0,28.2345,1.8625,0.2992,0,0.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18384,69,"huber_pen",1,1,1,1,0,0,23.661,1.4155,0.943,0,18.74,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
30291,67,"mae_pen",0,1,2,0,0,0,1.3063,0.6601,0.3165,0,9.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
1922,306,"huber_pen",1,0,0,1,1,1,1.5053,0.9217,0.9875,0,322.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23816,432,"huber_pen",0,1,1,0,0,2,17.783,1.2088,0.9854,0,344.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
34962,82,"ridge_pen",3,0,0,1,0,0,12.4328,1.4957,0.3266,0,2.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10131,112,"mae_pen",0,1,1,0,0,0,0.9286,0.3355,0.1896,0,4.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28036,127,"huber_pen",1,1,0,0,0,0,8.6898,1.408,0.3352,0,28.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
11352,102,"huber_pen",1,1,0,1,0,0,2.0056,1.0827,0.3227,0,54.05,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
43987,69,"huber_pen",2,1,1,0,0,0,51.9077,1.3295,0.9957,0,29.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28625,234,"ridge_pen",1,0,0,1,1,1,4.7057,0.5515,0.8337,0,22.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
21375,186,"huber_pen",4,1,0,0,0,0,13.731,0.4912,0.4224,0,177.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10409,244,"mae_pen",1,0,2,0,1,1,14.3126,1.5515,0.9342,0,97.08,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
29353,67,"ridge_pen",0,1,1,0,0,0,3.4145,0.446,0.3005,0,0.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37911,234,"mae_pen",1,1,1,0,1,1,0.9477,1.5009,0.6166,0,56.99,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
20998,186,"mae_pen",1,1,1,0,0,2,7.7147,0.9727,0.8747,0,51.97,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13193,102,"mae_pen",1,0,0,1,0,2,0.9653,0.4748,0.6518,0,31.18,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
13056,306,"mae_pen",2,0,1,0,1,1,0.3619,0.1601,1.9264,0,201.99,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17115,170,"huber_pen",2,1,3,0,1,1,4.004,0.6564,1.1421,0,190.86,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
35497,242,"mae_pen",0,1,0,0,0,0,4.298,1.1725,0.0,0,23.53,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
28435,234,"ridge_pen",2,2,1,0,0,0,5.5375,1.4125,0.9431,0,12.5,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
27799,509,"huber_pen",1,1,1,2,0,0,11.9467,0.3856,0.8567,0,1087.6,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
35611,134,"mae_pen",1,1,0,1,0,0,3.8327,0.6972,0.203,0,7.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
10720,306,"huber_pen",2,1,2,1,1,1,1.1088,0.5097,1.0615,0,296.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
23864,334,"huber_pen",1,1,0,2,0,0,17.6614,1.3186,0.3662,0,293.92,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18366,69,"huber_pen",0,2,1,0,0,0,20.78,0.4617,0.9198,0,5.74,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
7648,104,"mae_pen",1,2,0,1,0,0,6.7786,0.3038,0.1958,0,9.19,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
37467,175,"mae_pen",2,2,1,1,0,1,0.9236,0.2068,0.9334,0,64.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
18090,69,"ridge_pen",1,0,1,0,1,1,34.6464,1.0925,0.7787,0,1.89,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
17971,69,"ridge_pen",0,1,0,0,0,0,28.0053,0.5907,0.0,0,1.46,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
35470,242,"huber_pen",5,2,0,0,0,0,3.8697,1.4224,0.667,0,188.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
47925,134,"ridge_pen",0,0,4,0,1,1,0.955,0.3308,0.5035,0,5.98,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
29434,306,"mae_pen",2,0,2,1,1,2,0.9519,0.3212,1.9309,0,388.97,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
22508,306,"ridge_pen",0,1,0,0,1,2,1.2231,0.6796,0.5718,0,9.8,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_penal.csv"
