# provenance: campaign=B sarimax_commit=not_recorded sarimax_tree=not_recorded julia=not_recorded platform=Windows-x86_64 source_file=objetivos_monthly.csv
# Solver versions and harness repository state were not captured at run time; see REPRODUCE.md for the reconstruction and its evidence.
# original header: series,T,celula,p,d,q,P,D,Q,smape,mase,max_coef,prev_neg,tempo,status
series,T,cell,p,d,q,P,D,Q,smape,mase,max_coef,forecast_negative,seconds,status,campaign,sarimax_commit,sarimax_tree,harness_commit,harness_tree,julia,moi,ipopt,jump,platform,source_file
36016,190,"mse",0,1,1,2,0,0,1.8883,0.6372,0.4315,0,8.88,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4204,312,"mse",1,1,2,0,1,2,7.6179,1.5894,0.8861,0,17.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30313,343,"ridge",2,1,0,0,0,0,6.4734,1.8648,0.5464,0,1.33,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6246,212,"huber",1,1,0,0,0,0,2.0235,0.2058,0.1514,0,3.25,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26361,285,"ridge",0,1,0,0,0,0,1.8501,0.4966,0.0,0,0.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34679,82,"mae",2,0,3,0,0,0,16.502,0.6279,0.3368,0,1.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26718,179,"mse",2,1,2,0,0,0,5.6928,0.9003,0.4602,0,4.91,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
8537,104,"mse",3,1,2,0,0,0,47.6271,2.6308,1.5088,0,4.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41799,172,"huber",3,0,1,0,1,1,3.4206,0.9695,0.7811,0,6.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40667,158,"mae",3,1,2,2,0,1,7.0391,0.3652,1.2729,0,15.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30893,428,"mse_zeroed",4,1,3,0,0,0,9.4917,0.2761,3.5806,0,7.0,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15308,175,"mae",1,0,0,1,1,2,2.4597,0.6703,0.531,0,5.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
31515,514,"mse_zeroed",4,1,1,2,0,0,22.8182,1.9833,0.8013,0,9.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
2259,306,"huber",0,1,0,2,0,0,1.3932,0.7056,0.3836,0,3.31,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28204,234,"huber",1,1,0,1,0,1,4.4118,0.5172,0.8459,0,6.01,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11396,306,"ridge",0,1,1,0,1,1,1.2419,0.6742,0.7608,0,1.03,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16155,317,"mse_zeroed",0,1,1,0,0,0,31.1492,2.1837,0.2575,0,1.16,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14241,128,"mae",0,1,1,0,1,0,16.3437,2.5023,0.478,0,0.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35674,218,"huber",1,1,0,0,0,1,3.0824,1.3999,0.1788,0,4.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11334,306,"mae",2,1,1,0,1,2,0.8857,0.4141,0.7592,0,9.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1257,306,"mae",2,1,4,0,1,1,0.3303,0.1401,0.7024,0,16.06,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6737,282,"ridge",0,1,4,0,0,2,4.946,0.9628,0.205,0,5.19,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
31346,512,"ridge",0,1,1,1,0,1,8.2748,1.3243,0.698,0,4.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
29627,306,"mae",0,1,0,1,0,2,1.7954,0.3372,0.8491,0,4.96,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30899,428,"mae",3,1,1,1,0,2,9.353,1.1656,0.8853,0,27.25,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38700,304,"mae",0,1,1,0,0,0,59.7644,0.5914,0.4272,0,3.77,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21758,306,"mse",1,0,1,1,1,1,1.1115,0.5425,0.9614,0,41.49,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
556,198,"mse_zeroed",0,1,0,0,0,0,1.222,0.3167,0.0,0,0.89,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
32006,259,"mse",1,1,3,0,0,0,3.1029,0.5097,0.9797,0,28.02,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
41968,78,"ridge",0,1,0,0,0,0,6.76,0.4371,0.0,0,0.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
39970,70,"huber",2,2,1,0,0,0,10.8744,0.2833,0.562,0,0.99,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15747,313,"ridge",0,1,0,0,0,1,5.4588,1.2953,0.1692,0,1.34,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44744,314,"mae",1,2,1,1,0,0,0.4801,0.1468,0.9134,0,5.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44018,69,"huber",0,1,0,0,0,0,10.4295,2.5381,0.0,0,0.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11587,306,"mse",1,0,0,0,1,1,3.6503,2.0563,0.972,0,24.85,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9162,69,"mse_zeroed",0,1,2,0,0,1,16.8364,0.4641,1.1938,0,1.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
3992,366,"mse",1,1,1,2,0,2,14.4908,0.8054,0.8383,0,60.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14008,292,"mse",0,1,0,0,0,0,6.1861,0.6069,0.0,0,12.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11036,306,"mae",1,1,1,2,0,0,1.5932,0.3208,0.9331,0,11.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19468,69,"mse",0,1,3,0,0,0,10.8473,0.2073,1.8471,0,3.9,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27344,193,"mae",1,1,0,0,0,0,1.4754,0.5528,0.0909,0,1.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27406,1074,"mse",0,2,2,0,0,1,1.3829,0.7057,0.8322,0,343.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9323,69,"ridge",1,1,1,0,0,1,12.093,0.3812,0.48,0,0.7,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20554,69,"huber",0,1,2,0,0,0,10.1012,0.2946,1.0554,0,1.79,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
42510,83,"mse_zeroed",0,0,0,0,0,0,10.9698,0.9319,0.0,0,1.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
23715,184,"huber",0,1,1,0,0,0,3.9239,0.509,0.446,0,2.78,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15822,312,"ridge",3,0,0,2,1,1,4.692,0.8457,0.6295,0,8.22,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
46515,223,"mse_zeroed",0,1,3,0,0,0,13.245,2.7246,0.2747,0,2.44,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22078,306,"mse_zeroed",0,1,0,0,0,0,1.4323,0.3725,0.0,0,0.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30881,514,"mse",4,1,4,0,0,2,4.3386,0.7019,0.8143,0,245.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
884,330,"huber",0,1,1,2,0,0,11.5165,0.659,0.7425,0,12.24,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
6743,282,"huber",0,1,0,0,0,2,0.8226,0.4346,0.3335,0,4.61,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
33408,82,"mse",0,0,0,0,0,0,93.9311,4.4603,0.0,0,0.63,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27520,97,"mae",3,1,0,0,0,0,1.9063,0.329,0.196,0,1.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16020,317,"mse",0,1,1,1,0,0,10.5354,0.8589,0.3533,0,14.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44639,206,"mae",0,1,0,0,0,0,3.6793,0.3532,0.0,0,1.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14542,399,"mse",2,1,5,0,0,0,2.3574,0.7546,1.1452,0,89.37,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11684,306,"mae",0,1,0,2,0,0,2.6661,1.3212,0.25,0,2.71,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17971,69,"ridge",0,1,0,0,0,0,28.0053,0.5907,0.0,0,0.15,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37713,234,"mse",0,1,0,0,0,1,1.9811,0.4882,0.2926,0,8.38,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27000,280,"ridge",2,1,1,1,0,1,9.8289,1.0904,0.6613,0,3.93,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11937,306,"mse",1,0,1,0,1,2,2.5165,1.3296,0.9793,0,20.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28783,234,"mse_zeroed",0,1,1,0,0,2,1.5588,0.603,0.1722,0,1.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20970,69,"mae",0,1,0,0,0,0,28.1264,1.6047,0.0,0,0.36,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26916,281,"huber",0,1,3,0,1,1,5.2071,0.4137,0.5795,0,13.91,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
40825,61,"ridge",0,1,0,2,1,0,1.0089,0.1496,0.1846,0,0.13,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15423,175,"ridge",0,1,1,0,1,1,20.2507,2.2915,0.7433,0,0.53,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
25940,450,"mse_zeroed",2,2,2,0,0,2,1.3185,0.5633,1.2106,0,9.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30142,306,"ridge",0,1,1,0,0,0,2.4391,0.3371,0.3013,0,1.19,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
28400,234,"huber",2,0,0,2,1,0,1.6358,0.5547,0.609,0,8.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27421,810,"mse",0,2,1,0,0,1,12.8434,6.555,0.8671,0,144.1,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30745,233,"huber",0,1,2,0,1,1,0.4549,0.3723,0.6027,0,6.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44176,69,"huber",0,1,0,0,0,0,5.5877,0.5046,0.0,0,0.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
453,208,"mse_zeroed",0,2,1,0,0,2,6.3009,1.5773,0.8901,0,1.42,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44896,237,"mae",3,1,0,0,0,0,6.1797,0.8543,0.1863,0,3.76,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
47060,67,"huber",0,0,0,0,0,0,23.7207,0.6944,0.0,0,2.35,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35006,151,"ridge",2,0,0,0,0,0,2.1615,0.8949,0.5267,0,0.57,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34830,78,"mae",0,1,1,0,0,0,45.469,0.4901,0.5622,0,0.95,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
37280,779,"huber",0,1,0,2,0,0,6.9862,1.427,0.1834,0,14.81,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
9409,69,"huber",2,1,1,0,0,0,12.3038,0.3126,0.7768,0,1.79,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
46546,94,"mse_zeroed",0,1,0,0,0,0,12.7796,0.8293,0.0,0,0.2,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
390,199,"mse",0,1,0,2,0,0,3.3962,0.4278,0.2948,0,10.64,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1521,282,"mse",0,1,0,0,1,2,1.8788,0.621,0.6845,0,11.43,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34837,90,"mse_zeroed",1,0,0,2,0,0,22.5702,1.2342,0.5975,0,0.32,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
19561,69,"mse_zeroed",0,1,2,0,0,0,8.497,0.1953,1.4228,0,0.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4172,330,"mae",0,1,1,0,0,0,19.3417,0.6513,0.7333,0,4.23,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
25302,202,"mse",3,1,1,2,0,0,0.7569,0.3884,1.2894,0,10.75,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
42555,175,"mse",1,1,1,0,0,1,25.0313,0.9494,0.9245,0,19.52,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16622,69,"mse",0,1,1,1,0,0,72.8075,5.853,0.3362,0,2.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
21442,174,"mse",0,1,1,0,1,2,4.2423,0.7619,0.8282,0,3.33,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
27646,139,"mae",0,1,0,0,0,0,3.9641,0.7454,0.0,0,0.84,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
13991,72,"mse",0,1,0,0,0,0,3.1015,0.4591,0.0,0,0.54,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11328,306,"mae",0,1,1,0,1,1,1.2149,0.462,0.7239,0,2.98,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
38015,330,"mse",2,1,1,0,0,2,26.4534,0.3679,0.8722,0,69.39,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
16650,69,"mse_zeroed",0,1,0,0,0,0,18.1815,0.6366,0.0,0,0.17,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
4082,168,"mse",1,1,1,2,0,0,22.6897,0.9027,0.5792,0,6.74,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
20155,69,"mse_zeroed",1,1,1,2,0,0,37.669,0.5142,0.7839,0,0.51,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
13036,306,"ridge",1,0,3,1,1,1,1.884,0.8105,0.9565,0,8.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22843,306,"mse_zeroed",2,1,2,1,1,2,0.7695,0.3547,1.4918,0,4.48,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
35825,218,"mae",1,0,2,0,0,0,17.3281,1.6892,0.9371,0,3.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
44310,148,"ridge",1,2,1,0,0,0,4.7952,0.8248,0.9325,0,0.65,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34775,68,"huber",1,1,1,0,0,0,26.393,0.7638,0.8792,0,1.75,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15997,317,"mse_zeroed",0,2,1,0,0,1,13.3636,3.2384,0.9811,0,1.66,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
15661,335,"mse",1,0,2,2,1,1,20.0901,3.0252,0.947,0,57.5,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
26361,285,"mae",0,1,3,0,0,2,2.1362,0.5729,0.219,0,11.94,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
17059,203,"mse",1,1,1,1,0,0,2.1683,0.5093,0.732,0,12.53,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
33967,175,"ridge",0,1,1,0,0,0,32.8633,1.296,0.7237,0,0.68,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
30243,451,"huber",0,1,0,2,0,0,3.0654,0.8034,0.4105,0,6.98,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
34953,82,"mae",1,1,0,0,0,0,13.5362,0.5738,0.3886,0,0.85,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
10552,321,"ridge",1,0,1,2,1,2,14.3644,1.4063,0.8175,0,4.55,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
36361,230,"huber",3,1,0,0,0,1,23.2159,0.9408,0.3861,0,10.29,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
11570,306,"mse",0,2,1,0,0,2,0.3638,0.117,0.9855,0,10.58,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
14770,258,"ridge",0,0,0,0,1,1,17.4204,0.9905,0.4727,0,0.77,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
1619,306,"mse",0,1,1,0,1,1,0.8789,0.2791,0.6398,0,8.41,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
22452,306,"mse",5,2,0,2,0,0,1.4815,0.5629,0.976,0,22.56,"OK","B","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","not_recorded","Windows-x86_64","objetivos_monthly.csv"
